"","latitude","longitude","carbon_values","nitrogen_values","ph_values","Landcover","Climate_Re","elevation","prec_mean","temp_mean","clouds_mean","ndvi_mean"
"8651",47.7028112449799,3.07286432160804,517,660,59,"Cropland","Cool Temperate Moist",207,69.0833333333333,14.925,39.8883333333333,0.669516666666667
"8652",49.710843373494,0.902010050251256,497,557,68,"Cropland","Cool Temperate Moist",158,79.9166666666667,13.8583333333334,41.3683333333333,0.5869
"8653",49.1887550200803,5.58291457286432,491,570,68,"Cropland","Cool Temperate Moist",218,70,13.8333333333334,41.6741666666667,0.726225
"8654",48.6265060240964,3.20854271356784,500,537,67,"Cropland","Cool Temperate Moist",160,65.8333333333333,14.9,40.7791666666667,0.470525
"8655",49.14859437751,4.76884422110553,509,610,67,"Cropland","Cool Temperate Moist",147,70.0833333333333,14.5166666666667,41.2225,0.5182125
"8656",50.6746987951807,2.73366834170854,510,565,68,"Cropland","Cool Temperate Moist",15,62.4166666666667,14.2916666666667,42.5775,0.4847875
"8657",50.714859437751,2.73366834170854,552,610,69,"Cropland","Cool Temperate Moist",16,62.5833333333333,14.2500000000001,42.4933333333333,0.4828
"8658",48.9477911646586,1.17336683417085,504,566,69,"Cropland","Cool Temperate Moist",141,62.3333333333333,14.6333333333334,39.9366666666667,0.569954166666667
"8659",48.6666666666667,1.03768844221106,504,577,69,"Cropland","Cool Temperate Moist",177,55.9166666666667,14.4833333333334,39.5933333333333,0.664154166666667
"8660",50.995983935743,2.46231155778895,509,518,68,"Cropland","Cool Temperate Moist",-1,63.1666666666667,14.0166666666667,41.9633333333333,0.607395833333333
"8661",48.8674698795181,1.03768844221106,510,685,60,"Cropland","Cool Temperate Moist",154,60.6666666666667,14.4916666666667,39.7608333333333,0.564208333333333
"8662",49.5100401606426,3.95477386934673,521,567,59,"Cropland","Cool Temperate Moist",111,73.4166666666667,14.5000000000001,42.0558333333333,0.5577125
"8663",48.5461847389558,1.85175879396985,494,516,67,"Cropland","Cool Temperate Moist",159,58.0833333333333,14.8583333333333,39.675,0.561083333333333
"8664",49.14859437751,2.86934673366834,444,492,69,"Cropland","Cool Temperate Moist",121,66.0833333333333,14.7583333333334,41.2266666666667,0.600245833333333
"8665",50.1124497991968,3.14070351758794,472,492,68,"Cropland","Cool Temperate Moist",65,64.5,14.2833333333334,42.8683333333333,0.4876
"8666",48.8674698795181,3.75125628140704,457,450,67,"Cropland","Cool Temperate Moist",220,66.75,14.325,41.3583333333333,0.5742375
"8667",48.0240963855422,3.07286432160804,458,422,69,"Cropland","Cool Temperate Moist",174,66.8333333333333,15.0583333333334,39.6,0.583870833333333
"8668",49.9116465863454,3.27638190954774,489,516,66,"Cropland","Cool Temperate Moist",98,67.8333333333333,14.2416666666667,42.5191666666667,0.4775875
"8669",50.1526104417671,3.41206030150754,483,536,61,"Cropland","Cool Temperate Moist",100,67,14.05,43.3991666666667,0.5134625
"8670",50.1927710843374,2.59798994974874,474,541,56,"Cropland","Cool Temperate Moist",150,71.3333333333333,13.7083333333333,43.3891666666667,0.4557125
"8671",49.1084337349398,1.03768844221106,483,476,62,"Cropland","Cool Temperate Moist",139,65.6666666666667,14.425,40.1275,0.547579166666667
"8672",50.1927710843374,3.41206030150754,501,468,61,"Cropland","Cool Temperate Moist",82,65.3333333333333,14.15,43.3125,0.5365875
"8673",48.9076305220884,0.698492462311558,459,409,66,"Cropland","Cool Temperate Moist",193,63.8333333333333,14.1416666666667,40.6541666666667,0.562083333333333
"8674",50.0321285140562,3.61557788944724,476,518,63,"Cropland","Cool Temperate Moist",148,72.5833333333333,13.75,43.58,0.494820833333333
"8675",49.1887550200803,6.19346733668342,506,569,54,"Cropland","Cool Temperate Moist",156,62.8333333333333,14.2666666666667,41.2391666666667,0.485395833333333
"8676",48.706827309237,7.75376884422111,533,611,63,"Cropland","Cool Temperate Moist",138,70.9166666666667,14.775,40.8566666666667,0.601416666666667
"8677",48.9076305220884,0.902010050251256,545,568,65,"Cropland","Cool Temperate Moist",163,63.5833333333333,14.3666666666667,39.9808333333333,0.5161875
"8678",48.7871485943775,7.75376884422111,498,414,64,"Cropland","Cool Temperate Moist",157,70.3333333333333,14.5666666666667,41.0258333333333,0.652825
"8679",49.6706827309237,2.86934673366834,542,495,66,"Cropland","Cool Temperate Moist",81,64.8333333333333,14.6083333333334,41.48,0.51415
"8680",49.7510040160643,2.86934673366834,493,427,65,"Cropland","Cool Temperate Moist",80,63.75,14.5666666666668,41.6458333333333,0.566295833333333
"8681",50.2329317269076,3.95477386934673,496,456,65,"Cropland","Cool Temperate Moist",167,75.8333333333333,13.4083333333334,44.7008333333333,0.63335
"8682",49.7510040160643,3.20854271356784,511,519,65,"Cropland","Cool Temperate Moist",86,65.0833333333333,14.5083333333334,41.7775,0.565725
"8683",48.7469879518072,0.766331658291458,494,547,66,"Cropland","Cool Temperate Moist",207,62.5,14.15,40.8025,0.551420833333333
"8684",50.2329317269076,2.46231155778895,501,615,63,"Cropland","Cool Temperate Moist",158,73.6666666666667,13.6083333333333,43.7058333333333,0.474829166666667
"8685",50.3534136546185,2.46231155778895,485,553,56,"Cropland","Cool Temperate Moist",138,70.9166666666667,13.6250000000001,43.3241666666667,0.561316666666667
"8686",49.6706827309237,1.03768844221106,501,467,67,"Cropland","Cool Temperate Moist",161,78.4166666666667,13.9833333333333,41.48,0.516554166666667
"8687",49.8714859437751,3.20854271356784,517,508,67,"Cropland","Cool Temperate Moist",109,68.25,14.2666666666667,42.5091666666667,0.490104166666667
"8688",49.9116465863454,3.20854271356784,558,580,70,"Cropland","Cool Temperate Moist",87,66,14.35,42.2416666666667,0.4763625
"8689",49.9518072289157,3.20854271356784,551,588,67,"Cropland","Cool Temperate Moist",142,68.75,14.0416666666667,43.0216666666667,0.522325
"8690",49.9919678714859,3.20854271356784,578,701,59,"Cropland","Cool Temperate Moist",127,68,14.1,42.955,0.494654166666667
"8691",50.3132530120482,3.47989949748744,588,617,61,"Cropland","Cool Temperate Moist",25,63,14.3583333333333,43.3883333333333,0.5811875
"8692",50.3935742971888,3.00502512562814,544,773,57,"Cropland","Cool Temperate Moist",39,63,14.3750000000001,42.8975,0.4205
"8693",49.2289156626506,4.76884422110553,525,525,59,"Cropland","Cool Temperate Moist",119,68.5833333333333,14.5833333333334,41.015,0.604604166666667
"8694",47.7831325301205,6.32914572864322,518,497,64,"Cropland","Cool Temperate Moist",257,88.5,14.6250000000001,37.9283333333333,0.560191666666667
"8695",48.706827309237,7.8894472361809,498,506,61,"Cropland","Cool Temperate Moist",131,69.5833333333333,14.8750000000001,40.7683333333333,0.56175
"8696",49.5502008032129,2.59798994974874,518,502,61,"Cropland","Cool Temperate Moist",108,61.5,14.5833333333334,41.28,0.454454166666667
"8697",48.0240963855422,7.34673366834171,543,578,58,"Cropland","Cool Temperate Moist",190,76.5,14.9666666666668,38.57,0.5045875
"8698",48.7871485943775,3.68341708542714,513,496,65,"Cropland","Cool Temperate Moist",200,65.3333333333333,14.5083333333334,41.2716666666667,0.535054166666667
"8699",50.6345381526104,2.86934673366834,459,594,60,"Cropland","Cool Temperate Moist",18,63,14.3666666666667,42.7041666666667,0.504208333333333
"8700",49.6706827309237,2.59798994974874,488,626,60,"Cropland","Cool Temperate Moist",103,64.1666666666667,14.4833333333334,41.7125,0.512591666666667
"8701",48.8273092369478,4.22613065326633,477,476,66,"Cropland","Cool Temperate Moist",126,61.6666666666667,14.8416666666667,40.8925,0.492129166666667
"8702",49.7911646586345,3.41206030150754,485,543,62,"Cropland","Cool Temperate Moist",84,66.5,14.4416666666667,41.8808333333333,0.569758333333333
"8703",49.14859437751,0.42713567839196,518,551,63,"Cropland","Cool Temperate Moist",161,71.5,14.2833333333334,40.8766666666667,0.700295833333333
"8704",48.9879518072289,0.630653266331659,516,439,67,"Cropland","Cool Temperate Moist",169,65.3333333333333,14.2083333333334,40.5033333333333,0.626516666666667
"8705",50.1526104417671,2.12311557788945,449,456,67,"Cropland","Cool Temperate Moist",140,78.5,13.8,42.9441666666667,0.452029166666667
"8706",50.714859437751,2.93718592964824,479,382,67,"Cropland","Cool Temperate Moist",17,61.9166666666667,14.3166666666666,42.6933333333333,0.568420833333333
"8707",48.6666666666667,3.14070351758794,451,372,72,"Cropland","Cool Temperate Moist",126,64.3333333333333,15.075,40.2791666666667,0.462620833333333
"8708",48.7469879518072,5.85427135678392,452,424,71,"Cropland","Cool Temperate Moist",239,69.75,14.0083333333334,40.7208333333333,0.620720833333333
"8709",50.1526104417671,2.59798994974874,414,380,69,"Cropland","Cool Temperate Moist",160,72.5833333333333,13.7083333333333,43.425,0.476054166666667
"8710",49.3092369477912,0.834170854271357,433,374,72,"Cropland","Cool Temperate Moist",133,69.75,14.3166666666667,40.5741666666667,0.604291666666667
"8711",48.7469879518072,3.54773869346734,416,371,70,"Cropland","Cool Temperate Moist",181,63.8333333333333,14.6416666666667,40.5741666666667,0.5559625
"8712",48.0240963855422,3.00502512562814,434,349,67,"Cropland","Cool Temperate Moist",162,65.6666666666667,15.1416666666667,39.5691666666667,0.526133333333333
"8713",48.9477911646586,1.24120603015075,417,381,70,"Cropland","Cool Temperate Moist",138,61.6666666666667,14.6666666666667,39.9516666666667,0.538783333333333
"8714",50.7951807228916,2.32663316582915,409,381,69,"Cropland","Cool Temperate Moist",5,65.4166666666667,14.1250000000001,42.2608333333333,0.651570833333333
"8715",49.710843373494,2.80150753768844,419,388,70,"Cropland","Cool Temperate Moist",94,64,14.5166666666667,41.6633333333333,0.459525
"8716",48.9879518072289,1.24120603015075,444,383,69,"Cropland","Cool Temperate Moist",127,62.1666666666667,14.7166666666667,39.85,0.63225
"8717",48.6666666666667,1.10552763819095,461,482,71,"Cropland","Cool Temperate Moist",177,56.3333333333333,14.4833333333334,39.8166666666667,0.5803125
"8718",50.9558232931727,2.32663316582915,440,620,58,"Cropland","Cool Temperate Moist",0,63.75,14.0916666666668,41.8658333333333,0.5284625
"8719",50.5542168674699,2.59798994974874,450,525,68,"Cropland","Cool Temperate Moist",20,62.5833333333333,14.175,42.64,0.55375
"8720",47.5823293172691,5.85427135678392,436,483,70,"Cropland","Cool Temperate Moist",233,80.0833333333333,14.8833333333333,37.87,0.690425
"8721",48.9477911646586,1.51256281407035,453,495,69,"Cropland","Cool Temperate Moist",137,64.9166666666667,14.6416666666667,39.97,0.618245833333333
"8722",48.6666666666667,3.27638190954774,479,565,70,"Cropland","Cool Temperate Moist",168,65.25,14.8583333333333,40.7258333333333,0.555333333333333
"8723",50.0722891566265,1.64824120603015,443,584,67,"Cropland","Cool Temperate Moist",85,78.4166666666667,13.9083333333334,41.4716666666667,0.48995
"8724",50.9558232931727,2.12311557788945,462,495,67,"Cropland","Cool Temperate Moist",0,64.75,13.9666666666667,41.5225,0.533491666666667
"8725",49.9116465863454,2.86934673366834,428,605,65,"Cropland","Cool Temperate Moist",68,63.6666666666667,14.425,42.03,0.5818625
"8726",50.9558232931727,2.59798994974874,471,573,68,"Cropland","Cool Temperate Moist",14,63.1666666666667,14.0583333333333,42.1266666666667,0.529125
"8727",48.706827309237,2.73366834170854,413,576,67,"Cropland","Cool Temperate Moist",101,63.25,15.225,40.1975,0.4144
"8728",49.4698795180723,1.24120603015075,434,532,68,"Cropland","Cool Temperate Moist",161,73.25,14.0166666666667,41.5158333333333,0.569104166666667
"8729",50.7951807228916,2.59798994974874,424,513,70,"Cropland","Cool Temperate Moist",41,64.1666666666667,14.0416666666667,42.5208333333333,0.55865
"8730",48.8273092369478,0.969849246231156,441,540,71,"Cropland","Cool Temperate Moist",173,61,14.4083333333334,39.935,0.652891666666667
"8731",49.1084337349398,0.766331658291458,457,551,72,"Cropland","Cool Temperate Moist",150,66.4166666666667,14.2833333333333,40.1891666666667,0.476645833333333
"8732",50.2730923694779,2.86934673366834,473,552,70,"Cropland","Cool Temperate Moist",95,65.6666666666667,14.075,42.8833333333333,0.42115
"8733",49.9919678714859,3.34422110552764,498,654,68,"Cropland","Cool Temperate Moist",139,69.5833333333333,13.9750000000001,42.995,0.51625
"8734",50.3534136546185,3.00502512562814,479,740,65,"Cropland","Cool Temperate Moist",40,63.0833333333333,14.3583333333334,42.8875,0.465691666666667
"8735",49.14859437751,0.969849246231156,491,626,65,"Cropland","Cool Temperate Moist",140,67.25,14.3333333333334,40.2766666666667,0.622316666666667
"8736",50.5140562248996,3.00502512562814,459,556,71,"Cropland","Cool Temperate Moist",27,63.25,14.3833333333334,42.8975,0.495429166666667
"8737",49.0281124497992,4.49748743718593,440,672,65,"Cropland","Cool Temperate Moist",148,68.9166666666667,14.6250000000001,41.2116666666667,0.487895833333333
"8738",49.9518072289157,1.24120603015075,467,622,68,"Cropland","Cool Temperate Moist",117,85.1666666666667,13.3,41.0958333333333,0.608695833333333
"8739",48.7871485943775,0.834170854271357,448,643,69,"Cropland","Cool Temperate Moist",182,61.1666666666667,14.2916666666667,40.0641666666667,0.7111875
"8740",50.6746987951807,2.80150753768844,470,614,65,"Cropland","Cool Temperate Moist",15,62.1666666666667,14.3416666666666,42.6366666666667,0.522770833333333
"8741",49.9116465863454,3.14070351758794,466,562,68,"Cropland","Cool Temperate Moist",105,67.0833333333333,14.2666666666667,42.4225,0.485504166666667
"8742",49.8714859437751,3.14070351758794,480,672,66,"Cropland","Cool Temperate Moist",90,66.0833333333333,14.35,42.1125,0.520470833333333
"8743",49.6706827309237,1.91959798994975,470,725,60,"Cropland","Cool Temperate Moist",194,71.9166666666667,13.7833333333334,42.035,0.51805
"8744",49.9919678714859,3.14070351758794,458,630,67,"Cropland","Cool Temperate Moist",116,69.0833333333333,14.1166666666667,42.925,0.404929166666667
"8745",47.421686746988,3.20854271356784,451,630,63,"Cropland","Cool Temperate Moist",220,68.5,15.025,38.8225,0.491520833333333
"8746",49.1084337349398,0.834170854271357,461,578,66,"Cropland","Cool Temperate Moist",146,67.5833333333333,14.3166666666667,40.395,0.562525
"8747",50.5542168674699,2.53015075376884,499,608,67,"Cropland","Cool Temperate Moist",19,61.9166666666667,14.1333333333334,42.6025,0.573904166666667
"8748",49.14859437751,0.630653266331659,516,710,63,"Cropland","Cool Temperate Moist",167,69.4166666666667,14.2,40.5766666666667,0.567270833333333
"8749",48.7469879518072,2.12311557788945,514,765,60,"Cropland","Cool Temperate Moist",152,63.75,14.775,40.3125,0.524779166666667
"8750",49.7911646586345,0.766331658291458,513,616,61,"Cropland","Cool Temperate Moist",97,77.3333333333333,13.675,40.3583333333333,0.59305
"8751",50.2329317269076,3.14070351758794,475,658,61,"Cropland","Cool Temperate Moist",55,64.0833333333333,14.3083333333333,42.9608333333333,0.418925
"8752",49.429718875502,4.29396984924623,503,828,57,"Cropland","Cool Temperate Moist",106,71.9166666666667,14.5916666666667,41.8658333333333,0.52765
"8753",50.3132530120482,3.14070351758794,490,613,67,"Cropland","Cool Temperate Moist",44,63.9166666666667,14.3333333333334,43.0475,0.451266666666667
"8754",49.3895582329317,4.29396984924623,498,694,62,"Cropland","Cool Temperate Moist",126,70.8333333333333,14.5416666666667,41.6366666666667,0.463929166666667
"8755",50.4738955823293,3.14070351758794,547,700,60,"Cropland","Cool Temperate Moist",42,64.25,14.325,42.99,0.483116666666667
"8756",50.9156626506024,2.53015075376884,496,656,59,"Cropland","Cool Temperate Moist",16,63.0833333333333,14.0916666666667,42.2416666666667,0.540354166666667
"8757",48.144578313253,7.41457286432161,515,687,60,"Cropland","Cool Temperate Moist",176,76.3333333333333,15.05,39.2808333333333,0.576016666666667
"8758",49.710843373494,1.64824120603015,487,890,57,"Cropland","Cool Temperate Moist",235,79.1666666666667,13.4416666666667,43.2958333333333,0.530445833333334
"8759",48.2650602409639,7.41457286432161,520,902,55,"Cropland","Cool Temperate Moist",179,74.4166666666667,14.925,39.355,0.499491666666667
"8760",49.6706827309237,0.834170854271357,538,676,57,"Cropland","Cool Temperate Moist",164,81.3333333333333,13.8500000000001,41.4108333333333,0.5372875
"8761",49.710843373494,2.93718592964824,550,987,53,"Cropland","Cool Temperate Moist",77,63.75,14.5833333333334,41.51,0.575845833333333
"8762",48.6265060240964,3.07286432160804,525,1035,58,"Cropland","Cool Temperate Moist",130,64.3333333333333,15.1000000000001,40.2558333333333,0.440745833333333
"8763",49.6305220883534,1.03768844221106,542,787,56,"Cropland","Cool Temperate Moist",168,79.9166666666667,13.95,41.74,0.569079166666667
"8764",49.3493975903614,0.698492462311558,527,776,55,"Cropland","Cool Temperate Moist",124,73.6666666666667,14.325,40.7358333333333,0.592754166666667
"8765",48.7871485943775,3.07286432160804,542,677,54,"Cropland","Cool Temperate Moist",141,66.1666666666667,14.8750000000001,40.7158333333333,0.430770833333333
"8766",49.8714859437751,2.93718592964824,562,696,52,"Cropland","Cool Temperate Moist",66,62,14.5000000000001,41.795,0.485495833333333
"8767",47.5421686746988,5.71859296482412,542,882,53,"Cropland","Cool Temperate Moist",189,78.5,15.175,37.6216666666667,0.686066666666666
"8768",47.5823293172691,5.71859296482412,529,744,57,"Cropland","Cool Temperate Moist",230,79.5833333333333,14.9583333333334,38.1033333333333,0.464
